R,P,U
0.774072364842271,0.07435613445220489,0.7788783972434076
0.7552996252387173,0.08219368054591912,0.7714647659825198
0.7778785369984027,0.07248433442592402,0.7810624638942439
0.7361039853397072,0.08659628750556188,0.7739625559135879
0.7260251496574402,0.08477498330238313,0.785920725498964
0.7360958973211589,0.08642724494988648,0.7729902264405784
0.7835820509077367,0.07651447485258794,0.7708365526611547
0.7712691521942997,0.08093316165159134,0.7711376339156725
0.7297556558882616,0.09103600391536712,0.7743503796430288
0.7647404156485024,0.0793650171994357,0.7833786789327679
0.7316132959515291,0.08807549528554486,0.7730355533787273
0.768323914063578,0.0756045466739252,0.7787533293795454
0.7239209134329316,0.08910672205385917,0.7756929530967772
0.7649963944127802,0.07972266180292556,0.7713403564949431
0.7174177219378821,0.09339531234808027,0.7730130626854199
0.7391478642648183,0.08712374504263638,0.7726727963244306
0.7016837262284042,0.09498667388096022,0.7735722553180631
0.7452530786437546,0.08351167511717514,0.7718975762674402
0.7969398785665879,0.07402931830088896,0.7704863714969128
0.7517989606204467,0.08560975683114931,0.7716590621775964
0.7716370214373734,0.07201950295197249,0.7800128601230948
0.7408822544609774,0.08690975008027918,0.7729093068294478
0.76401449216762,0.07501853160599938,0.7794679633651562
0.7180815417551651,0.09384276966385047,0.7764958942800549
0.7403206601776356,0.08707192867039033,0.7716411808522309
0.730207016101341,0.08161313507398314,0.7840259819664327
0.7535193545250151,0.07811532593257121,0.7798056498091296
0.7422903760886849,0.07963045246477944,0.7807775110341998
0.7595536322262881,0.08210577198427067,0.7722222329681667
0.7776811097791885,0.08033579792206196,0.7734861309415076
0.7523493624380845,0.0855063540840766,0.7760608077427776
0.7397910989732187,0.0851600226604849,0.7720216322076365
0.7592253948277279,0.08249174460805894,0.7745692798699191
0.7161035280094934,0.09416798690292019,0.7720410555641858
0.7410681123149662,0.08916186271066326,0.7752992241918465
0.722282699762595,0.09113866966750131,0.7744374257081598
0.6956356630775872,0.09395347135305049,0.7738698934305157
0.7314457307873928,0.0826806233762292,0.7806348909110616
0.7551744038653951,0.07788837681824329,0.7791832093468531
0.7287627842779664,0.0911129858134881,0.775849036932769
0.7490404915360881,0.07718272629475909,0.7807324790405556
0.7399032565803172,0.08880208231122216,0.7757276662747435
0.7204308877234642,0.09345331210951847,0.7775996279354839
0.7378716257087523,0.08675459824191006,0.7725433016618459
0.7623546915975646,0.08039372781132378,0.7714004337721921
0.7335962383665322,0.08631048636166504,0.7722450732076811
0.741824000744214,0.08265509147536966,0.773258627197019
0.7383339516417126,0.08713523657261248,0.7744536344523819
0.7318433574976506,0.0903955931124447,0.7736725910812338
0.7466919210231423,0.0890101397705506,0.7758358318746852
0.7350082814710578,0.08835365217587696,0.7726421907089714
0.7115261310804865,0.09390972665394301,0.7759447132014855
0.7798879977736355,0.08077372317067852,0.770629825613117
0.7394475123640141,0.089830390153095,0.7714693392146456
0.7760079307660901,0.08090887482909428,0.7750717102638948
0.774565865400491,0.0785012643644126,0.7719280275777608
0.7370755389466771,0.07873137431252955,0.7805805537376838
0.7969970114118765,0.07607294214831258,0.7709427278863792
0.7349550179815665,0.08836699154538137,0.7755916128591199
0.724271473811935,0.09227662778666879,0.7737744344993898
0.7838272869422478,0.07282451997876739,0.771666984918588
0.7679100093299186,0.08180046111612763,0.7723686145603583
0.7455685628138948,0.08345989009119675,0.7719077287503697
0.7653079505374779,0.07864980348351541,0.7839875549620103
0.7524243998511638,0.07561004533405338,0.7803577218247271
0.8078204918459094,0.06947911437227838,0.7803292301912509
0.7510554056316165,0.08549385041000339,0.7712234004346904
0.7652315855267393,0.08183665297652584,0.7711883590399486
0.7378389214405457,0.08751118047606662,0.7724763236344805
0.7548742186468168,0.08543428681392834,0.7717506305139343
0.7075166577562025,0.09245602210682259,0.7735523448630558
0.7198431863339902,0.09153232950331895,0.7750440557339103
0.74759168887199,0.08208316123914233,0.7720726176680975
0.7267113602671965,0.09026479050542308,0.7749124442403962
0.7504560932233679,0.08726202827211282,0.7751395796592211
0.7143320652701964,0.08812923425332352,0.7833777413552174
0.7741307381744831,0.0787701731444643,0.77510509048673
0.714023633238086,0.08663255822737029,0.7813740440051081
0.7955034169714839,0.0784327091107107,0.7752895204724395
0.7863032896945029,0.07357201713957667,0.7786912576429563
0.769456027119581,0.0784306907230171,0.7713288893244835
0.7207609709623694,0.09322338916444645,0.7759048555990568
0.7537713536740649,0.08430052214375755,0.7765295478136566
0.7167394769281938,0.08951479431589207,0.7738248532280683
0.6992017760228025,0.10380477498580677,0.7777716491420185
0.7424169152648535,0.08806819127929397,0.774414929400466
0.7143362219297307,0.09110095167737958,0.7731351529482637
0.7510578472054604,0.08727912279475007,0.7755761583534277
0.7579500648234121,0.0828176243782841,0.771478705272105
0.7586932736260701,0.08199257562647216,0.7712299994121392
0.7414120558099694,0.08963927877259449,0.7756274242547584
0.7074931621314524,0.10023930744948176,0.7755089102785112
0.7546357837572,0.08527766173863784,0.7752307125303742
0.7497388271273004,0.08107113326255681,0.7721795738287608
0.758134049550462,0.0751176139585648,0.7797753931272493
0.7450110398983989,0.08254766605550698,0.7721929600859228
0.7134509887512509,0.09461023278279752,0.7770557577217146
0.7764173955089071,0.07979327235776014,0.770482945473865
0.7349343105367879,0.08765399123774795,0.7719341203253812
0.698870372452199,0.09860784716580488,0.7775611404067582
0.7837374597923713,0.073462754683186,0.783557055073726
0.7128969715131606,0.09713951779152276,0.7772403809777457
0.7248949157881965,0.09007713398343728,0.7721582368426416
0.7656294959130536,0.0812718232326248,0.7718780253942699
0.7127771542732744,0.09363805354898251,0.7733922624919136
0.7642158218806222,0.0825903005767839,0.7754233247730123
0.7421658198168698,0.08465322977218218,0.7719280233689453
0.745394971497655,0.08230918427021656,0.7724842758658985
0.7568155864598051,0.08414034476973058,0.7745024637137489
0.7603880814056917,0.0838580253076867,0.7723355213615717
0.7767786760896278,0.07452090845993853,0.7860868256825186
0.7545046805306951,0.08223784230431658,0.7715144142087629
0.7257113589618928,0.08854891320007396,0.772865940156361
0.7381280181463439,0.08612117659778483,0.7745168238857373
0.7764263695461656,0.07286683628335394,0.7788847300106222
0.7640299454036386,0.08074840201946758,0.7718103328197861
0.7616969461965659,0.08017787044458888,0.7715265383110141
0.7776272031076314,0.0812669744289833,0.7741938571634037
0.7364492339653774,0.08552288681129164,0.7750821605518183
0.747711373261996,0.08573920535119692,0.7761428422519361
0.745658889109663,0.08657750038149956,0.7717823582595784
0.7969083934866882,0.07565636175984061,0.7706403318883661
0.7460970943978459,0.08757511563093702,0.7758347940137709
0.7408911273591355,0.0808005278731914,0.772935431707795
0.7569499590074511,0.08165941983892697,0.7714402093869457
0.7554279138166231,0.08839306600880964,0.7745912741857685
0.7753995407215565,0.08027773372646245,0.7726449525199548
0.7621382275396169,0.08173230809004874,0.771039923728728
0.7619340729029163,0.08330259532346293,0.7747680652745212
0.7877634244885635,0.07137869933425062,0.7786754905245867
0.7686996543119349,0.07556939248851427,0.7796685150999403
0.7165334551263455,0.0888508936386971,0.7731912228218434
0.7364813697241696,0.08595787008194263,0.7721784228428044
0.7857777644819119,0.07752775385711198,0.7721420358473433
0.7065053376660136,0.09562099046458787,0.7733538067175271
0.6961451280631025,0.09433342219685885,0.7746127204884391
0.7565007569622778,0.08215023662673232,0.7714607863723679
0.7753523935073464,0.07467143317770768,0.7784730982566829
0.7397243275901306,0.08781405442156469,0.775686768085575
0.7615334673829062,0.08085126423137388,0.7718254759823129
0.7782310139280589,0.07874085528878501,0.770590469286786
0.7462073261979143,0.07738640102136433,0.7800985574931099
0.7302063921323084,0.08568234566197169,0.7729249848987829
0.7799264747949893,0.0791772504216792,0.7735140543008939
0.8141710962704622,0.07137724792267292,0.7821609091469647
0.748323505493705,0.08196299202631188,0.7721088125308166
0.7374080746012885,0.088197114983069,0.7725810144398214
0.7629453002091543,0.08343508440988963,0.7754929553998114
0.7531182304695798,0.08981998640684025,0.7747774970319484
0.7328671839462781,0.08487550567935581,0.7727840682973951
0.7693760586747743,0.07780349377099312,0.7714916802485593
0.7395468090605558,0.08940250171060882,0.7729460797423212
0.7577452773921598,0.08106884036633329,0.7722705002679816
0.7607137902451051,0.07994684577118777,0.7715580885938941
0.7934377760900718,0.0739597078722807,0.7844508611547125
0.7757523564928293,0.07614518202666844,0.7713871119671749
0.7057229408865291,0.09359758921873827,0.7738588913291271
0.7902822301998339,0.07647550289020047,0.773568181785166
0.7168046223502776,0.09607064089209527,0.7764538170749864
0.7464645047916169,0.08833035066089519,0.7758832042957481
0.7287484854597148,0.08680556959575038,0.772721284298213
0.7609362693235601,0.07641433352074474,0.7810666813861956
0.7469474110005839,0.08282618918355002,0.77356106515098
0.7381475137430964,0.08237871919566368,0.7727727370749413
0.7445084665464771,0.085341135650629,0.7767648978801306
0.7119398620611411,0.09654701887484562,0.7770785331020035
0.7589880955850311,0.08276981991258932,0.7721203136876518
0.7381457429269658,0.08963687990852967,0.7741640126913102
0.74025013052619,0.0835890048371299,0.7732860865958128
0.7447920322632184,0.08410237068212216,0.7720557590231268
0.7838341907324557,0.0710408658903227,0.7789258184136237
0.7621502934135489,0.07564432581519487,0.7793973256119303
0.7117192912114857,0.09007788712448443,0.7734703879753142
0.7534528189834392,0.08410112342336387,0.7837201866180238
0.7550002930483953,0.081460376648828,0.7722088267281487
0.7281907369469589,0.08800490750008902,0.7723083980834666
0.7441054439425322,0.08424991526214759,0.7718270333772413
0.8146559088872027,0.06857076999915622,0.7773877768567817
0.7390832233411382,0.0851522915596518,0.7848012561760744
0.7451397228435509,0.07746909498213464,0.7801122079348162
0.7230350735474887,0.08650596179274708,0.7730675180772543
0.7380550699501025,0.0872375646086813,0.7737947946367101
0.7748621733507784,0.0817477385107925,0.7751948530383007
0.7489086165977681,0.07684888519847781,0.7818176138513742
0.8194598600933953,0.06923053141747006,0.7821876467650549
0.706327031136445,0.0948257947357625,0.7732456837968927
0.7653357275046131,0.08124266432380606,0.7717934240349715
0.7276516673863908,0.08600172173205618,0.7728723831489824
0.7429320259876295,0.07875299924451609,0.7799656819799582
0.745600229288007,0.08462737397407467,0.7716777411997383
0.792129734765917,0.0748959098308355,0.7733427852049783
0.7547375781913448,0.08327030604901532,0.7712295962570278
0.7675635528281035,0.07424636456089032,0.7791791489369236
0.7095177190411464,0.09100247840085726,0.7733177849134121
0.7005831196842043,0.09448330429596773,0.7740787676965041
0.7454459190170292,0.0849142690902446,0.771644630874249
0.7364275953996083,0.09122950569952702,0.7752942324765699
0.7159704131757203,0.08907791879918538,0.7730665831942762
0.7966161076605989,0.07051525857955293,0.7714634750440287
0.7400302711155565,0.08557150112913237,0.7729284390310599
0.7991565745696004,0.07524828400626003,0.7734576575601133
0.7536554227611638,0.08307161913913184,0.7727594823305017
0.7848815931184291,0.07643715155298057,0.7736342700509097
0.7890815476307317,0.06973166807047533,0.7789630827355248
0.7490375117381642,0.0858689042017554,0.774613879787233
0.7576822325589513,0.08432165036020442,0.7713958473270033
0.7655881707700938,0.07853668981515023,0.7715854632323277
0.7612013474787901,0.08204903639735472,0.7724202252070277
0.7898461256015603,0.07696901129967484,0.7706223785307212
0.7391557282597444,0.08435313939945367,0.7722499243096558
0.7412779982133338,0.08645529027481788,0.7721531435366474
0.7281833849053223,0.08220418430865184,0.7805846757799924
0.7634605291588991,0.07293429017173043,0.7807308182031167
0.7253054837834257,0.08960083056087233,0.7723368616573096
0.7020231009535622,0.0924443491892431,0.7736739074211907
0.7733395070960458,0.0800930134230042,0.7727471000890396
0.7502540904873329,0.08374078240955281,0.7718073055647557
0.7617686008274482,0.08115051982769386,0.7723827640763593
0.7972031077660746,0.07326839773146451,0.771333330048779
0.7653035031270919,0.0808713525232798,0.7710105201430034
0.7727946225473569,0.07181863631282802,0.7797173192576697
0.739289328409294,0.0798339294208746,0.7800573371956395
0.7568649322245421,0.0794582562408793,0.7828531819846384
0.7510339824765562,0.08112390237452384,0.7720155482200982
0.7751363453592218,0.07482071128234977,0.7816524066434071
0.7273383419324121,0.0847121225351027,0.784877399063258
0.7358120549139568,0.0873581712299985,0.7719639700643921
0.7490388572602367,0.08302982807859133,0.7724854042002391
0.7140844770233362,0.0960717643920667,0.7770484809762256
0.7583257722780495,0.08187251428828383,0.7841820576379526
0.7315344699460865,0.08755974047919148,0.773096884439612
0.6958115971944976,0.096283129577051,0.7732925931895531
0.7578173232546304,0.0829445849893645,0.7714324539139036
0.7608646361267983,0.07792363265311822,0.7843586748417017
0.7532603119092518,0.08255652737364921,0.7715592800649783
0.7110586459298859,0.09617089634015927,0.7768494501309344
0.77449473926016,0.08017926457750767,0.7707191716014158
0.7722964439195785,0.08022254021481152,0.7716546969080837
0.7971572355250419,0.0752612836270558,0.7702518478416116
0.7968751058217244,0.07538931126945009,0.770628231383121
0.7704615012137863,0.08110151607601482,0.7706392075017509
0.7552377656489214,0.07990737661514098,0.7803794224014602
0.7861370802537762,0.07587255525151557,0.7743480015533515
0.7814134328729923,0.08007138299148676,0.7729104062492997
0.7690732643101563,0.07996453831203175,0.7713955204855758
0.7357166236018259,0.08350625894927967,0.7800254052586804
0.7364806578432076,0.09252396663681553,0.7756788832473975
0.7339186949461934,0.09068480171778985,0.7754374464334062
0.7872337694384888,0.07441578233995816,0.771196959626053
0.7593677207662052,0.07960894400875385,0.7717449283365103
0.75594978200516,0.08414966670744212,0.7715201959349279
0.7798150275434657,0.08222319393790348,0.7743206967595068
0.7567916605803264,0.08372184244785254,0.7748143776461297
0.7642828732392205,0.08073551390570512,0.7741239861114048
0.7652504397894363,0.07817580786136709,0.7716680087565436
0.808804778494733,0.0666434957927807,0.7782846178942248
0.7687081123124114,0.08400820287515666,0.7734805334528843
0.7323049270220786,0.08769787793030136,0.7720164862779726
0.7238915164886627,0.09023467793750106,0.7735542750397731
0.7186702907872159,0.08977427326104072,0.7726533693331377
0.7428342507844301,0.08961729528046171,0.775128537150868
0.7335418581092334,0.08751757830975193,0.771987407688931
0.7589155091128021,0.07623031463461481,0.7819140202928404
0.7733518222264688,0.07431039745934095,0.7787514769039727
0.7639097773216329,0.0773501067442558,0.7720587523040726
0.7242674956850975,0.09275671743423243,0.7756613683842765
0.7392960046287609,0.08611353874025299,0.7717710522439525
0.766999557830509,0.07813219711334647,0.7716317631185977
0.7641563467915412,0.07616855491658542,0.7802163550720668
0.7955040453854211,0.07996192703087082,0.7746172868342316
0.7383677659201019,0.08650289574598265,0.7763962054930919
0.7737082801672605,0.07231561983084495,0.7792438369113932
0.7468295877668412,0.08324902508695692,0.771883598001729
0.7066219353371448,0.09821112127057666,0.7760260785706456
0.762677822912159,0.08368527613057233,0.7735373851681276
0.7738505210588551,0.07950954871537114,0.7827985537322174
0.7046028303318019,0.09516926783446589,0.7764425409604435
0.7645593784722617,0.08455334613289935,0.7702688620502912
0.7506726640852354,0.08317403322218882,0.7718038215864871
0.7788032997240081,0.07062338789816755,0.77930233181665
0.7601067786437967,0.0830967921715052,0.7753669285421382
0.7358462346997949,0.08586204813426712,0.7722941503129683
0.7428063259745602,0.08436775050061789,0.772571119774985
0.7618951377415281,0.08218040205411291,0.7715915055516982
0.7078494829479721,0.09129022083104199,0.7742944792770305
0.7268196898458485,0.08267292121015007,0.7803451246228827
0.722041029828447,0.09150411745852571,0.7743930363850047
0.7088282080594775,0.09243308091593484,0.7739168896157831
0.7463208600159528,0.07911920861533306,0.7795796953046096
0.7713515386801824,0.0745176528737806,0.7789191664768759
0.7507684710620836,0.08783150228940252,0.7755649816300333
0.8025025999664936,0.06908301020333987,0.7782077146309202
0.7605144633545486,0.07604003408357919,0.7796172846858026
0.7341528065228673,0.08709939744728566,0.7731605200927804
0.7347686126235357,0.08929610770059022,0.7757691388795752
0.7454266093636517,0.08332854794219152,0.772350990397201
0.7411567526660056,0.08036056673157624,0.7797298833999291
0.7525003374674762,0.0786650059145396,0.7799624638557472
0.7248888187559395,0.09207600270432245,0.772753039875783
0.7598588948207232,0.08793163723180952,0.7731135597497382
0.7696897849984119,0.07690577352362894,0.771669480447229
0.7489141227803645,0.07940359800616369,0.779447286665578
0.700198886655112,0.09652107210696002,0.7755811004946586
0.7249198803875386,0.0855222287262066,0.7839699210698057
0.7443656048304736,0.08698017709765887,0.7746916733639954
0.7231343037192804,0.09239355930003709,0.7755559663638147
0.7228451150306654,0.09366724427315663,0.7771658127291785
0.7950497573597657,0.07680222057554892,0.7727225824148988
0.7601227950801944,0.08000555617625192,0.7840697086506385
0.7621616399811382,0.07823416224463282,0.7786804294235623
0.7733948524450388,0.08059755269460044,0.7728998407728956
0.7647244115356602,0.07585262314162527,0.7820410640322807
0.718977118656499,0.08850093010952487,0.77291813603947
0.7562137029416133,0.08200334744806125,0.7734781393598235
0.7504896287728099,0.08161309242487948,0.7825474074367685
0.7459322996389899,0.08042720962699824,0.7792893118461381
0.7524727512238187,0.07801112293872871,0.7795143609235963
0.7549693335506553,0.08940872309110824,0.7747269115471672
0.7469263803638044,0.08388902413029507,0.7840014545660731
0.7296519644543558,0.09019929446321485,0.772623414437698
0.7668922566188924,0.07556665117481497,0.7868795217062339
0.7469539928101702,0.08608879249804037,0.7711904879750462
0.7433586099877132,0.08530022825212846,0.7721618673564449
0.7218718700595349,0.09411552064167217,0.776683715808397
0.7464727532753257,0.08426487843359405,0.7716329466184041
0.7315164304244088,0.08366218276817607,0.7849318232951762
0.7320983533432114,0.08280562840687564,0.7805384722581613
0.7175913210758068,0.0895669539972562,0.7728408684161359
0.7101917227106591,0.09054180029054268,0.7733279342485015
0.7083122817292684,0.09169077064428012,0.7734157584037402
0.7546233002281362,0.08438260548638891,0.7711812767004
0.7582706561417087,0.08515677526789403,0.7757666097235152
0.7669142313824149,0.08484431418493948,0.7737726872373445
0.7035297037175184,0.09756868063969411,0.7738852638578465
0.7213215985848836,0.08928105762409526,0.7726502285107779
0.7510180769115398,0.08506385842569952,0.7732785487379997
0.7470398948475605,0.08411940200922598,0.7722632192071436
0.7434187502892372,0.07518891974924037,0.7809134692470806
0.7746439138803124,0.07867502912220337,0.7715729370136912
0.7669164332395375,0.07656607405245552,0.7723107756018733
0.7912763357766002,0.07530902787049902,0.7719749217100264
0.7332224422101292,0.08746621902557776,0.7720100597932318
0.7393850934264589,0.08400897247106559,0.7722981452035537
0.7408738531801172,0.07746896314480853,0.7805163037575329
0.7222124241200426,0.08916394503909053,0.772652327189804
0.7985645844974227,0.07195796429310246,0.7809544352247144
0.7577597548191743,0.08104519072372754,0.7853083534927624
0.7711170415395844,0.07628777982845479,0.7817178637738214
0.7497768147450761,0.07876635584554408,0.7797075116103693
0.7764645684010798,0.07283327580914095,0.7789832141436526
0.7625787222891096,0.07501678627893664,0.7793967477141438
0.7883795292488417,0.07778429425481181,0.7750738010325892
0.7569853944426833,0.08211395782562936,0.7719593487265147
0.7862396303466608,0.07801927308925372,0.7734597361686842
0.7310285589319944,0.08496971919370183,0.7728113021522971
0.7625964014787557,0.08103335725493559,0.7747166725102848
0.7815195521094004,0.07530796458531168,0.7722204324246427
0.74709837061946,0.08157330749399092,0.7722575098794832
0.7067512337960696,0.09236613632441917,0.7731875012739876
0.7404808013851083,0.08591082542228524,0.7745450947494567
0.7709130137445126,0.07810864629017542,0.7712546139927784
0.7563243039271818,0.08092289575238891,0.771758619794541
0.7407155549903529,0.08680925504984026,0.7722990333987108
0.7324455097400032,0.08633065727500465,0.7723102151436964
0.750452389911988,0.08584342514892074,0.7752907687896171
0.7813885227871783,0.07272457120680383,0.7794580421078101
0.7555547785425814,0.08085659466657695,0.7717814318985416
0.7255088936019463,0.0897864021585683,0.7744493282439627
0.7917306674907983,0.07226022523171599,0.7814587577558371
0.762333233300997,0.07952799719701834,0.77211823765459
0.7439566794332594,0.08929583437652565,0.7748485245474354
0.6980138320863024,0.10144931929869104,0.7765364278258002
0.7205900296520981,0.08307101124107333,0.780801183951046
0.7605897793939855,0.08171903984899355,0.7732493628975582
0.7347756015191653,0.0868263704138247,0.7719830690381009
0.763042587257026,0.07600677445134109,0.7792839577025441
0.7577530398823438,0.07655071849959748,0.7795429955929729
0.7155539180983518,0.09388280913951305,0.7750707368065958
0.7747609298948993,0.08133826090683693,0.7744915305411395
0.7467913647834162,0.0852728989526791,0.7722207284150969
0.7448439938621537,0.07669353064101597,0.7809585593935154
0.733010754951715,0.0819539935606531,0.7799770469231699
0.8076238636481559,0.06723328986310687,0.7786650995303417
0.7193086425894373,0.09380097560706338,0.7767889676359389
0.776810337923528,0.08007919300945862,0.7752474681953774
0.7464523611222279,0.08478877275461709,0.7715993435547237
0.7416079336221765,0.08315272794513194,0.7722925277195983
0.7366667329712994,0.08508747491282534,0.7722571944741522
0.7572673292902413,0.08095015796825253,0.7715995529127003
0.7293138998509806,0.08593160744225328,0.7727313329716037
0.7805544908680558,0.07705371473616734,0.7826778794180469
0.7831876283960889,0.07507519108657132,0.7846768642145359
0.7176048674798148,0.0938466367799789,0.7765582170211808
0.7332083963597581,0.09165053349120635,0.7762535596838809
0.7169601552933589,0.0901607143273244,0.7727322724740637
0.7235837394014579,0.08778272198495225,0.7727071082528556
0.7598232369856202,0.08037781012172891,0.7847852583804932
0.6976365913601621,0.09930755375767666,0.7754128572192426
0.7637856850054962,0.07913577845761863,0.7725414622347574
0.7858868289536306,0.0800251266805657,0.7745225886625152
0.7035047174621677,0.0941389094792166,0.7730335607962266
0.787563199378787,0.0770528193676975,0.7703546937526969
0.725280536469587,0.09268969046797912,0.7766368993709424
0.7687814505244336,0.08310227193672144,0.7733275738761547
0.7871701595739695,0.07696486488089328,0.7704738180276205
0.7200511344659573,0.09000606029360365,0.774860464503386
0.7559910352020348,0.07759119159688989,0.7793438275103873
0.7580068986740328,0.0748798465575077,0.780212989117408
0.7872475432441186,0.07326961639107873,0.7834301179042047
0.7596427071717244,0.07616554189378806,0.780657730268174
0.730796021695336,0.08708484221302858,0.777004341465277
0.7279920023602615,0.09277050196865516,0.7763800429215542
0.7483261048698506,0.07812000578460153,0.7802521452843353
0.7927504889545656,0.06983715106427323,0.7790610089048879
0.7628152194862943,0.07502338536776225,0.7798922628095332
0.7964489699529781,0.07488424450574019,0.771775500126712
0.7341389751393295,0.08529005899583135,0.7728952853351786
0.7524601711739957,0.08182710495183992,0.7721912559106543
0.773939327490539,0.08232514808195665,0.7716490163914849
0.7614837447106184,0.07818508029717394,0.7801554611037763
0.7830321886913051,0.07636323251081407,0.7843024319866346
0.748802284161591,0.08877567301850535,0.775565437806099
0.7650250600946726,0.08087385077448198,0.7740348412557772
0.7322970038842154,0.08801673497879402,0.7720726733625597
0.7692047937118127,0.07419594457484384,0.7796998797321479
0.7965093438347477,0.0765715775551833,0.770189587383309
0.7179441592326022,0.09385504468042145,0.7772147407268079
0.7347071024671094,0.08590438772713814,0.7722057866920622
0.775252254560037,0.07392810155891981,0.7837661831811225
0.7543455025437517,0.0768270773078449,0.7799085159767599
0.72657440161835,0.08940599700049956,0.7730083990732651
0.7996657881196534,0.07742882515595075,0.7742381749362076
0.7680120725029114,0.07890517707596414,0.7714004807853767
0.7266246814105,0.08673191766280196,0.7726683464771847
0.7448098546875894,0.08618502086345671,0.7758922865900897
0.7765127997812081,0.07890541867865995,0.7710836621697831
0.7633268474069883,0.07818943313986529,0.7838919556065325
0.7999852824334729,0.06836703330995686,0.7784313208068828
0.7228092465981047,0.09443247166346258,0.7734347773305773
0.729558244698652,0.08989348280921312,0.7754391927756943
0.7518818629186699,0.08611676735019423,0.7749092685872797
0.7460324543551129,0.08321450515933748,0.7729761288230133
0.7435010709443604,0.08538802499352305,0.7720209085480266
0.7274112005613652,0.08808255820561414,0.7723162143938421
0.749616074227545,0.08617796037713348,0.771035151048215
0.7233623106930169,0.09034371153017193,0.7732896597986765
0.7265038584134285,0.08315703944837094,0.7803939404635831
0.7018191510837132,0.09858417873189937,0.7768479042219999
0.7371526709137506,0.08701666476971547,0.7717375531399766
0.7726280730893903,0.08059534442799635,0.7708831540871965
0.7332093080989214,0.09314365390595505,0.7756102482596813
0.7620965536693508,0.07498992326138014,0.779493427358434
0.7665141438678104,0.0796863500687332,0.7712050421273624
0.7555312859468071,0.0895826362684865,0.774629774500622
0.7753010583125897,0.08086234349021887,0.771973374508234
0.7521613566127231,0.08272935925444404,0.7716029047552223
0.7470627574216405,0.08296284755414342,0.771912320013054
0.7652514380858814,0.08137938746585927,0.7715393125007072
0.7610496782851287,0.08173223914349725,0.7712286059281365
0.7592181369345811,0.08631936387054587,0.7749346293275265
0.7380296266438507,0.08964314140100915,0.7765052847584027
0.7682410530776896,0.07838005082273837,0.771522945185625
0.750409532003884,0.08147980260435919,0.7720472749510723
0.7294666779863628,0.0850762064384575,0.7732797776715816
0.8082374817244439,0.06890313546318443,0.7778287594269079
0.7502431109879373,0.08649799504297431,0.7752105177289136
0.7119182548119153,0.09677709080796762,0.7765439140890111
0.7995896294754089,0.07345982610996668,0.7743183540546841
0.7309080043974138,0.09332970683988354,0.7767946893337396
0.7048914287943027,0.09541862157285125,0.7737468406586641
0.7425241878442174,0.08350958534521044,0.7721358607311078
0.779564940624203,0.07557307478666465,0.7808073154735667
0.7186253626359459,0.0917660544922006,0.7741452351997845
0.7215025932371698,0.09176557691339188,0.7731365092468951
0.7506417023000637,0.07900965656939592,0.7800030192058164
0.7029130194036989,0.0937242183248325,0.7731638590167188
0.7774288240700165,0.07572855565899354,0.7732275180261823
0.7117374683839659,0.09297247030506481,0.7773437453126961
0.7642898374570509,0.0769784935028461,0.7825623872067886
0.7145512744922294,0.09538184948306538,0.7771329054478593
0.7075068344594097,0.09919654952129028,0.7777143857888708
0.7284093451319751,0.08939392603872437,0.773744648560366
0.736862415183652,0.083382037410059,0.7726263482792369
0.7546653227308863,0.07987838883325962,0.7730808879139169
0.7480534572301012,0.08266064628613617,0.7719001215796228
0.78006278902837,0.07632908392898717,0.7710361669221145
0.7174987955873662,0.0949888064008097,0.7760352899616484
0.733198615991695,0.09215152231655571,0.7760980302578778
0.7366427468759815,0.08522211117247201,0.7721874204609385
0.7375939258984199,0.08532489371235955,0.7757539632066006
0.7309857248736369,0.0872802706166919,0.7723833358752069
0.7167921867315684,0.09014961611999395,0.7840800061729458
0.7488920802223915,0.07723604432383706,0.7799362750542431
0.7677401597332907,0.07458203334457715,0.7798140805684416
0.7262982806570201,0.08901656407174255,0.772174200385142
0.7561414977632812,0.0827104806826155,0.7735724174757679
0.7415809042336388,0.08827456812841336,0.7763171324078171
0.7351505072956956,0.08772082194755752,0.7719081115905241
0.721695904708377,0.09279677059477523,0.7750943823208899
0.7653085590944765,0.07308734954144741,0.7804118888688064
0.7233880137857123,0.09146122595839852,0.7723847070649261
0.736989633361173,0.08780489345005699,0.7720556004460365
0.7713273826720558,0.07799518666586293,0.7733564827113639
0.7571895338032723,0.08267026483125513,0.7733792000127402
0.7410679411010559,0.09248314061624409,0.77470777567886
0.6986541523445314,0.09977977846579608,0.77703793433736
0.7626416194440137,0.07821249333748882,0.7840496816817608
0.7401408628545046,0.08749247916700047,0.771825408838849
0.7409928022415957,0.08597892400875481,0.7739862035739702
0.7909102425660706,0.07620969538065454,0.7711937220834354
0.7874441759268356,0.07942300674005912,0.7729929327049994
0.7446172709003654,0.0881562957891589,0.7755132676407975
0.7408674735725052,0.08735301742214106,0.7730577015157603
0.7545550912487661,0.08272903759769978,0.7713879018636488
0.7496590747823252,0.07894234163956472,0.7840950795202508
0.7535390617358338,0.08851361562207945,0.7743228331712659
0.7215461764407585,0.08695197380771039,0.7731375609833977
0.7968947355537812,0.07551187893300546,0.7702885580954969
0.7259496520167288,0.08973038633731907,0.7728855493562956
0.7098889263487301,0.09790842842436784,0.7767338118596913
0.7410058182167887,0.08603576488971287,0.771663815418317
0.7968784680898199,0.0753428903245807,0.7707641830956988
