w,r,n,R,P,U
0.21789116037910103,3.3037627358496233,4.0,0.7348268990883402,0.11566801245400335,0.7755289135513873
0.21530429159300418,4.5,6.0,0.7350318509215195,0.09614370919290062,0.7905511807094003
0.21492651763305431,4.5,6.0,0.7350623495051748,0.09607097789668392,0.7905751500906777
0.21359754791001676,3.3137206743324494,4.0,0.7351928128143771,0.11484789169592004,0.7758423569166204
0.21328335471695042,3.3171267418447585,4.0,0.7352627026074583,0.11467800085536324,0.7757971728507046
0.21720427770853987,3.334180107484468,4.0,0.7353357665327543,0.11433300290176422,0.774836072948812
0.21003340279685712,4.5,6.0,0.7354966213131794,0.09516733156350671,0.790975826117204
0.22412558748562061,3.3679943492294395,4.0,0.7356469626588356,0.11370389682535305,0.7734658090118991
0.22094457797124295,3.3735057756674114,4.0,0.7358326461829338,0.11312974091415051,0.7736157179685139
0.2129869014439369,3.357608468014925,4.0,0.7359203373848474,0.11299471151797653,0.7748562147729686
0.20499364042049772,4.5,6.0,0.7360170656469229,0.0943079981277223,0.7915547741135923
0.20385643919451607,4.5,6.0,0.736144308394538,0.09412363206519662,0.7917073934032239
0.21389136470101863,3.3833065987821795,4.0,0.7362934053024106,0.1120543195847821,0.774211086185038
0.21389305526701702,3.3921150740720254,4.0,0.7364395135023396,0.11171077672433591,0.7740500500117039
0.19888926206845545,4.5,6.0,0.7367403914978321,0.09335740234273379,0.792462948680949
0.19405352661048125,4.5,6.0,0.7373805354226517,0.09266923266123633,0.7933282648147612
0.19267821562481144,4.5,6.0,0.7375727873357051,0.09248331541503493,0.793596021525265
0.21282187009891318,3.4733776963004894,4.0,0.7378742193877759,0.1085811175047326,0.7730785344561149
0.21082830304238756,3.495815895575111,4.0,0.7383645168290983,0.10761825053893723,0.7731273920868419
0.22894582012520218,3.541191192214545,4.0,0.7386170950376183,0.10795086871385476,0.7717447178507759
0.18497675586435613,4.5,6.0,0.7387266411336385,0.09151613901890568,0.7952548104747702
0.22835824244337713,3.5552710893645467,4.0,0.7388710950422904,0.10740433441956043,0.7717376628418129
0.1826658935783176,4.5,6.0,0.7390967609110661,0.09124867864147744,0.7958004254464117
0.227862184599675,3.578732251080186,4.0,0.7392898709084293,0.10657112221098893,0.7717560173805771
0.18030925583995738,4.5,6.0,0.7394846989536706,0.09098583888668962,0.7963770798752524
0.22791503994914988,3.6109649723281625,4.0,0.739854581059059,0.10554823890455772,0.7718399900324845
0.22606060631568364,3.6152514921783605,4.0,0.7399429369362511,0.10518392237831309,0.7718562083649269
0.1769770493237301,4.5,6.0,0.7400503164974571,0.09063028151238635,0.7972244723204179
0.2138567728154755,3.621084179195686,4.0,0.7403700672090496,0.10373135516499296,0.7724755569420643
0.22793318116658132,3.6570453238138603,4.0,0.7406443816325942,0.10413345517095911,0.7720663438288514
0.17322807431703988,4.5,6.0,0.7407089650046603,0.09025111870604371,0.7982179789447406
0.21378361490670666,3.6549957234173167,4.0,0.7409386223250106,0.10268774028116978,0.7725871841352697
0.17089619282179733,4.499999999999999,6.0,0.7411296729512283,0.0900255310809396,0.7988548585290846
0.17052604680071345,4.499999999999999,6.0,0.7411971880225776,0.08999040294438279,0.7989571641227048
